english,malayalam
"In early April 2020, Director Dr. John Nkengasong condemned remarks by two French scientists, Professors Jean-Paul Mira and Camille Locht suggesting that a potential tuberculosis vaccine for the coronavirus be tested in Africa as ""disgusting and racist"".","ക്ഷയരോഗപ്രതിരോധസാധ്യതയുള്ള ഒരു വാക്‌സിൻ കൊറോണാ വൈറസിനായി ആഫ്രിക്കയില്‍ പരീക്ഷിച്ചുനോക്കുക എന്ന ഴാങ് പോള്‍ മിറ, കാമില്‍ ലോക്ത് എന്നീ ഫ്രഞ്ച് പ്രൊഫസര്‍മാരുടെ അഭിപ്രായങ്ങളെ ""വെറുപ്പുളവാക്കുന്നതും വംശീയവിരോധ""മുള്ളതുമാണെന്ന് 2020 ഏപ്രില്‍ തുടക്കത്തിൽ ഡയറക്ടര്‍ ഡോ. ജോണ്‍ കെംഗസോങ് അപലപിച്ചു."
"Besides its Executive Office and a Science and Programme Office, the agency also has several divisions dealing with ""policy, health diplomacy, and communication,"" ""management and administration,"" ""surveillance and disease intelligence,"" ""laboratory systems and networks,"" ""emergency preparedness and response,"" and "" public health institutes and research.""","എക്സിക്യൂട്ടീവ് ഓഫീസും സയൻസ് ആൻഡ് പ്രോഗ്രാം ഓഫീസും കൂടാതെ ""നയവും ആരോഗ്യനയതന്ത്രവും ആശയവിനിമയവും"", ""മാനേജ്മെൻ്റും ഭരണവും"", ""നിരീക്ഷണവും രോഗപര്യവേക്ഷണവും"", ""ലബോറട്ടറി സംവിധാനങ്ങളും നെറ്റ്‌വർക്കുകളും"", ""അടിയന്തര സാഹചര്യങ്ങളോടുള്ള തയ്യാറെടുപ്പും പ്രതികരണവും"", ""പൊതു ആരോഗ്യസ്ഥാപനങ്ങളും ഗവേഷണവും"" എന്നിവ കൈകാര്യം ചെയ്യുന്ന നിരവധി വിഭാഗങ്ങളും ഏജൻസിക്കുണ്ട്."
"The Africa CDC is based at the Africa CDC Coordinating Centre in Addis Ababa, Ethiopia, which also contains the agency's Emergency Operations Centre.",ഏജന്‍സിയുടെ അടിയന്തിര പ്രവര്‍ത്തന കേന്ദ്രവും ഉള്‍പ്പെടുന്ന എത്യോപ്പിയയിലെ ആഡിസ് അബാബയിലുള്ള ആഫ്രിക്ക സി.ഡി.സി. ഏകോപന കേന്ദ്രത്തിലാണ് ആഫ്രിക്ക സി.ഡി.സിയുടെ ആസ്ഥാനം.
The NCD Alliance brings together roughly 900 national member associations to fight non-communicable diseases.,പകരാത്ത രോഗങ്ങള്‍ക്കെതിരെ പൊരുതാന്‍ ഏതാണ്ട് 900 ദേശീയ അംഗ സംഘടനകളെ എന്‍.സി.ഡി.അലയന്‍സ് ഒരുമിച്ച് കൊണ്ടുവരുന്നു.
"The GI tract contains all the major organs of the digestive system in humans and other animals, including the esophagus, stomach, and intestines.","മനുഷ്യരുടെയും മറ്റു മൃഗങ്ങളുടെയും ജി.ഐ.ട്രാക്റ്റില്‍, ദഹനേന്ദ്രിയവ്യവസ്ഥയുടെ അന്നനാളം, ആമാശയം, കുടലുകള്‍ എന്നിവ ഉള്‍പ്പടെയുള്ള പ്രധാന അവയവങ്ങള്‍ അടങ്ങിയിരിക്കുന്നു."
"The gastrointestinal tract (GI tract, digestive tract, alimentary canal) is the tract or passageway of the digestive system that leads from the mouth to the anus.","ദഹനവ്യവസ്ഥയുടെ വായയിൽനിന്നും ഗുദത്തിലേക്കുള്ള ഒരു നാളമോ പാതയോ ആണ് (ജി ഐ നാളം, ദഹനനാളം, അന്നനാളം) ദഹനനാളം."
"For example, the low pH (ranging from 1 to 4) of the stomach is fatal for many microorganisms that enter it.",വയറിലെ കുറഞ്ഞ പി.എച്ച് . മൂല്യം (1 മുതല്‍ 4 വരെ) അതില്‍ പ്രവേശിക്കുന്ന പല സൂക്ഷ്മജീവികള്‍ക്കും മാരകമാണ്.
"Evidence-based psychotherapies for personality disorders include cognitive behavioural therapy and dialectical behaviour therapy, especially for borderline personality disorder.","വ്യക്തിത്വവൈകല്യങ്ങള്‍ക്ക്, വിശേഷിച്ചും വ്യക്തിത്വവൈകല്യങ്ങളുടെ അതിരുകളിലുള്ളവയ്ക്ക്, തെളിവിനെ അടിസ്ഥാനമാക്കിയ സൈക്കോതെറാപ്പികളില്‍ കോഗ്നിറ്റീവ് ബിഹേവിയറല്‍ തെറാപ്പി, ഡയലക്റ്റിക്കല്‍ ബിഹേവിയറല്‍ തെറാപ്പി എന്നിവ ഉള്‍പ്പെടുന്നു."
"The ECDC and WHO's European regional office issued guidelines for hospitals and primary healthcare services for shifting resources at multiple levels, including focusing laboratory services towards testing, canceling elective procedures, separating and isolating patients, and increasing intensive care capabilities by training personnel and increasing ventilators and beds.","ഇ. സി. ഡി. സിയുടെയും ഡബ്ള്യു. എച്ച്. ഒയുടെയും യൂറോപ്യൻ പ്രാദേശിക ഓഫീസ്, പരീക്ഷണസംവിധാനങ്ങളെ ടെസ്റ്റുകളിൽ കേന്ദ്രീകരിക്കുക, പ്രത്യേക വൈദഗ്ദ്ധ്യം വേണ്ട സേവനങ്ങൾ ഒഴിവാക്കുക, രോഗികളെ വേർതിരിക്കുകയും അകറ്റിനിർത്തുകയും ചെയ്യുക, ജീവനക്കാരെ പരിശീലിപ്പിക്കുന്നതിലൂടെയും കിടക്കകളുടെയും വെൻ്റിലേറ്ററുകളുടെയും എണ്ണം കൂട്ടുന്നതിലൂടെയും തീവ്ര പരിചരണ ശേഷികൾ വർദ്ധിപ്പിക്കുക എന്നിവയടങ്ങിയ പല തലങ്ങളിലുള്ള വിഭവങ്ങളുടെ പുനർവിന്യാസത്തിനായി, ആശുപത്രികൾക്കും പ്രാഥമിക ആരോഗ്യകേന്ദ്രങ്ങൾക്കും മാർഗ്ഗനിർദ്ദേശങ്ങൾ നൽകി."
"Physical health outcomes include Injury (from lacerations to fractures and internal organs injury), Unwanted Pregnancy, Gynaecological problems, STDs including HIV, Miscarriage, Pelvic inflammatory disease, Chronic pelvic pain, Headaches, Permanent disabilities, Asthma, Irritable bowel syndrome, Self-injurious behaviours (smoking, unprotected sex); Mental health effects can include depression, fear, anxiety, low self-esteem, sexual dysfunction, eating disorders, obsessive-compulsive disorder, or post-traumatic stress disorder.","ശാരീരികമായ ആരോഗ്യപ്രശ്നങ്ങളിൽ പരിക്കുകൾ (മുറിവുകൾ മുതൽ എല്ലൊടിവുകളും ആന്തരിക അവയവങ്ങളുടെ പരിക്കുകളും വരെ), അപ്രതീക്ഷിത ഗർഭം, ഗർഭാശയരോഗങ്ങൾ, എച്ച്.ഐ.വി അടക്കമുള്ള എസ് ടി ഡി കൾ, ഗർഭച്ഛിദ്രങ്ങൾ, പെൽവിക് ഇൻഫ്ളമേറ്ററി രോഗങ്ങൾ, വസ്തിപ്രദേശത്തെ വിട്ടുമാറാത്ത വേദന, സ്ഥിരമായ വൈകല്യങ്ങൾ, ആസ്ത്‌മ, ഇറിറ്റബിൾ ബവൽ സിൻഡ്രോം, സ്വയംഹാനി വരുത്തുന്ന ശൈലികൾ (പുകവലി, അരക്ഷിതമായ ലൈംഗികബന്ധം) എന്നിവയും മാനസികാരോഗ്യപ്രശ്നങ്ങളിൽ, വിഷാദരോഗം, ഭീതി, ഉൽക്കണ്ഠ, കുറഞ്ഞ ആത്മാഭിമാനം, ലൈംഗികശേഷിക്കുറവ്, ആഹാരരീതിയിലെ വൈകല്യങ്ങൾ, ഒബ്‌സെസ്സീവ് കംപൾസീവ് ഡിസോർഡർ, പോസ്റ്റ് ട്രൗമാറ്റിക് ഡിസോർഡർ എന്നിവയും ഉൾപ്പെടുന്നു."
"In the ensuing years, other classes of the antihypertensive drug were developed and found wide acceptance in combination therapy, including loop diuretics (Lasix/furosemide, Hoechst Pharmaceuticals, 1963), beta-blockers (ICI Pharmaceuticals, 1964) ACE inhibitors, and angiotensin receptor blockers.","തുടര്‍ന്നുള്ള വര്‍ഷങ്ങളില്‍ ആന്‍റി ഹൈപര്‍ടെന്‍സീവ് മരുന്നുകളുടെ മറ്റ് വർഗ്ഗങ്ങൾ വികസിപ്പിക്കപ്പെടുകയും ലൂപ് ഡൈ യൂറെറ്റിക്സ് (ലാസിക്സ്/ഫ്ലൂറോസെമൈഡ്, ഹെക്സ്റ്റ് ഫാര്‍മസ്യൂട്ടിക്കല്‍സ് 1963), ബീറ്റാ ബ്ലോക്കേഴ്സ് (ഐ.സി.ഐ. ഫാര്‍മസ്യൂട്ടിക്കല്‍സ്, 1964) എ.സി.ഇ ഇൻഹിബിറ്റെഴ്സ്, ആന്‍ജിയോടെന്‍സിന്‍ റിസപ്റ്റര്‍ ബ്ലോക്കേഴ്സ് എന്നിവയുടെ കോമ്പിനേഷന്‍ തെറാപ്പിയില്‍ വ്യാപകമായ സ്വീകാര്യത നേടുകയും ചെയ്തു."
